AirTemp,BuiltSurface,Elevation,LST,LULC,NDBI,NDVI,PopulationDensity,UrbanClass,WaterDistance,WindSpeed,Longitude,Latitude
27.79409916,0,549,51.44394146,50,0.084098598,0.046961326,0.0,30,122.0655562,1.964554078,73.84793193,18.54359748
29.12462849,0,586,54.8858876,40,0.162601626,0.156961277,0.0,30,206.1552813,2.241365912,73.95191489,18.58271886
27.79409916,46,620,46.35109166,10,0.040138859,0.284925937,29.90164757,30,102.9563014,1.964554078,73.82097269,18.53059402
27.71183371,29,584,49.82379998,50,0.039513678,0.193015573,37.19831467,30,538.5164807,1.864115503,73.7435594,18.62021714
28.63506505,0,540,43.77048656,80,-0.274425287,0.112225705,11.17284393,30,0.0,2.199088634,73.87260866,18.57515428
29.12462849,2,600,51.26962244,60,0.104779756,0.063934061,0.803384304,21,63.2455532,2.241365912,74.00733196,18.6317395
27.31336457,0,954,50.53474814,30,0.207689093,0.201140323,0.0,11,80.0,2.102473899,73.92447916,18.40611173
28.88797394,0,560,47.79691412,40,-0.034729316,0.4414799,0.0,12,456.9463864,2.221364185,73.97157493,18.66983355
29.29183769,0,551,44.529287,40,-0.083111111,0.451027091,0.0,21,44.72135955,2.224560324,74.07073589,18.63985461
28.88797394,0,560,50.14167584,20,-0.048884166,0.415730337,0.555843473,12,80.62257748,2.221364185,73.99509629,18.68700969
29.12462849,0,580,54.63979016,40,0.118162839,0.16975907,2.287282228,30,443.8468204,2.241365912,73.99326345,18.58288195
29.12462849,0,557,46.59035306,40,-0.218173432,0.608404385,0.0,21,70.0,2.241365912,73.9663734,18.6210975
28.88797394,0,567,43.15182494,40,-0.261876248,0.695360687,0.192135334,21,113.137085,2.221364185,73.98962895,18.67151399
28.12798588,5,568,47.85843848,40,-0.011932256,0.410029499,44.31800842,30,308.8689042,2.080543428,73.84245119,18.68515373
28.63506505,27,579,47.88578264,50,0.08334999,0.099232982,106.7051849,30,291.5475947,2.199088634,73.90592176,18.59146111
27.79409916,0,593,44.38914818,60,0.086547006,0.186245096,21.07442665,30,405.2159918,1.964554078,73.77600194,18.5227851
28.88797394,0,590,53.80237526,30,0.172164949,0.151804925,0.0,11,1154.512884,2.221364185,73.95463253,18.69096737
27.79409916,0,639,48.89409854,20,0.204746494,0.272350708,2.041541338,30,271.6615541,1.964554078,73.81753938,18.52128693
28.52975997,0,598,52.73937104,30,0.154959557,0.142117376,0.0,21,490.4079934,2.170833195,73.88133783,18.66751626
27.79409916,0,561,44.63524562,20,0.040566399,0.45755814,0.0,30,125.2996409,1.964554078,73.80371086,18.46482773
29.12462849,0,585,54.64320818,40,0.091749644,0.156702899,0.0,21,145.6021978,2.241365912,73.98503473,18.59899522
28.52975997,21,566,48.43608386,50,0.059681946,0.219606892,51.75690842,21,296.9848481,2.170833195,73.91183096,18.6544992
28.14696374,63,566,45.44189834,10,0.038525963,0.265013774,360.4801025,30,396.6106403,2.087858749,73.80132036,18.59027405
27.31336457,6,660,48.01224938,50,0.11453058,0.204238411,63.1365509,30,577.754273,2.102473899,73.90004535,18.44453467
27.31336457,0,766,47.17141646,30,0.228514056,0.207796291,0.0,11,245.1530134,2.102473899,73.91578357,18.41054031
29.12462849,0,572,52.98546848,40,0.005368472,0.31018965,12.34691334,21,1205.072612,2.241365912,74.03300251,18.56838816
28.63506505,0,599,56.2189154,20,0.151444001,0.219709754,0.0,30,306.1045573,2.199088634,73.88791395,18.60838245
29.29183769,0,559,51.11239352,40,0.033756181,0.296969697,0.063010529,12,449.4441011,2.224560324,74.06762706,18.56878054
27.62282456,5,641,53.01281264,10,0.006143667,0.342483243,15.3588171,21,358.0502758,2.332534389,73.99003637,18.42558358
28.1694283,14,559,48.05326562,50,0.079475118,0.11785929,119.3433456,30,459.6737974,2.192059992,73.94936741,18.52760781
28.9400636,44,551,51.36190898,50,0.121747388,0.222310336,6.05846262,12,429.4182111,2.351222966,74.05100467,18.54544341
27.14588591,0,772,46.36134572,10,0.126262626,0.324499411,0.0,12,883.9117603,1.810214569,73.78224897,18.40957175
28.63506505,15,561,46.27931324,50,-0.045409868,0.328503622,362.9464417,30,502.8916384,2.199088634,73.89594278,18.55736857
29.29183769,4,551,47.9131268,40,0.005336617,0.315775183,6.693992138,12,320.1562119,2.224560324,74.09650348,18.64094783
29.12462849,0,581,53.00939462,30,0.168615984,0.201408451,0.0,12,215.8703314,2.241365912,74.04221189,18.60135678
28.63506505,0,616,57.46991072,30,0.211279287,0.157990868,0.0,11,580.5170109,2.199088634,73.85931501,18.64126272
28.52975997,0,568,49.37262134,30,0.008465967,0.334852975,0.0,12,265.7066051,2.170833195,73.94854323,18.66118139
28.88797394,0,556,43.73972438,40,-0.12,0.453047776,0.0,21,354.4009029,2.221364185,74.04785687,18.6684789
27.71183371,0,595,51.53964602,40,0.131662205,0.168303864,0.0,21,368.7817783,1.864115503,73.71854379,18.59178945
27.62282456,0,704,54.30140618,20,0.208393632,0.170470756,0.0,12,482.5971405,2.332534389,73.95727837,18.41914635
28.12798588,58,581,48.54887852,50,0.099557522,0.1,66.24612427,30,181.1077028,2.080543428,73.80946375,18.68839285
27.67938471,0,797,52.48643756,30,0.201145038,0.139357648,0.0,11,380.5259518,1.956266523,73.70600612,18.69058074
27.31336457,0,998,53.23840196,30,0.175412921,0.112552891,0.0,11,516.23638,2.102473899,73.89414275,18.41065165
28.94811934,0,557,46.95949922,40,-0.061582292,0.481798715,0.0,12,534.1348144,2.199623125,74.06562361,18.65688421
28.58830398,18,570,47.87552858,40,0.088878964,0.140726934,49.04424667,30,120.4159458,2.26777321,73.95589477,18.49292754
28.88797394,0,562,41.56244564,40,-0.115252575,0.399815328,0.0,12,232.594067,2.221364185,74.03142474,18.68186534
29.12462849,0,575,53.71008872,30,0.179151878,0.166755178,0.103967376,21,280.0,2.241365912,73.99289516,18.64369567
27.62282456,0,663,52.59923222,20,0.216728281,0.176674766,0.0,11,537.5872022,2.332534389,74.03507114,18.43325814
28.12798588,0,597,45.3667019,10,-0.145990739,0.576265505,85.83294678,30,200.0,2.080543428,73.80729203,18.65212549
29.29183769,0,569,55.11147692,30,0.154285714,0.160084414,0.0,12,492.4428901,2.224560324,74.06216545,18.57358594
28.52975997,0,571,51.26620442,40,-0.260253542,0.697639377,9.426375389,23,495.7822102,2.170833195,73.89130463,18.65555874
27.79409916,60,601,46.94240912,50,0.043060201,0.221125634,158.8211975,30,442.7188724,1.964554078,73.8476459,18.49493635
28.14696374,64,587,47.90970878,50,0.086429891,0.082461688,190.7360229,30,189.7366596,2.087858749,73.84689526,18.63011102
28.52975997,0,566,49.62897284,40,-0.079291212,0.425869,0.0,21,320.0,2.170833195,73.9147412,18.6603416
27.67938471,0,612,54.72182264,30,0.220229008,0.160465777,0.048195012,12,296.1418579,1.956266523,73.72438931,18.68973555
28.1694283,1,601,47.27395706,10,0.001925298,0.285076847,20.02609825,30,915.9148432,2.192059992,73.90743486,18.49087114
28.9400636,0,583,46.81252436,40,-0.076148521,0.443444007,0.0,12,884.8163651,2.351222966,74.05977296,18.46079469
27.31336457,0,890,48.35405138,30,0.18507177,0.185742133,0.0,11,240.8318916,2.102473899,73.87618263,18.40259142
28.14107453,0,834,51.45419552,40,0.056175452,0.261506814,0.0,11,530.3772242,2.550083672,74.08126081,18.40711361
27.14588591,0,870,49.3828754,20,0.221866423,0.249357327,0.0,11,575.6735186,1.810214569,73.84607796,18.40690994
28.58830398,67,555,50.81160776,50,0.10190691,0.036686391,176.1207428,30,258.069758,2.26777321,73.97825091,18.52211362
29.29183769,0,555,51.08846738,40,0.081804044,0.186018481,0.0,21,325.5764119,2.224560324,74.05025042,18.6376181
27.31336457,82,679,46.37843582,50,0.114172485,0.121356904,284.6091309,30,150.0,2.102473899,73.85758912,18.44362548
28.63506505,2,595,48.46684604,10,0.130481863,0.299002427,5.570130825,30,656.0487787,2.199088634,73.9157899,18.59544801
28.9400636,0,546,49.97761088,30,0.111974406,0.089430894,6.137225628,21,331.2099032,2.351222966,74.08830704,18.49580014
27.71183371,28,578,48.00199532,30,0.063942799,0.055274067,2.337366343,21,487.954916,1.864115503,73.73872677,18.62605897
27.79409916,0,642,49.49225204,20,0.254391969,0.180209462,1.842947841,21,300.1666204,1.964554078,73.77726347,18.53559235
28.52975997,0,571,48.1694783,40,0.128518972,0.195433177,13.59448147,23,120.4159458,2.170833195,73.89041092,18.67443299
27.31336457,0,883,45.03857198,20,0.17936694,0.24428644,0.0,11,366.7424164,2.102473899,73.8509701,18.4094564
28.58830398,0,559,51.61142444,30,0.1401222,0.209049255,1.969079137,21,430.1162634,2.26777321,73.98246266,18.54825107
28.58830398,0,567,45.20605496,40,0.051958433,0.175033025,20.20432663,21,873.2124598,2.26777321,74.00408816,18.46720714
28.63506505,0,670,54.09290696,30,0.186779735,0.22783979,0.0,12,762.3647421,2.199088634,73.88396259,18.62271654
27.14588591,33,613,45.4863326,50,0.042912416,0.069155206,98.35314178,30,675.4257916,1.810214569,73.79285401,18.44249247
27.79409916,27,588,46.36476374,50,0.13487289,0.139861928,332.8058777,30,722.4956747,1.964554078,73.8199952,18.45645357
27.31336457,0,886,46.07423204,20,0.181633031,0.210627225,0.0,11,305.9411708,2.102473899,73.8524783,18.41100076
27.14588591,0,631,51.2286062,20,0.088819227,0.307346327,2.671646595,12,1044.030651,1.810214569,73.7978459,18.4255074
27.79409916,0,654,51.9122102,30,0.193977744,0.199350649,0.0,21,550.8175742,1.964554078,73.75867066,18.51616466
27.67938471,0,571,43.59958556,30,-0.146246246,0.707829978,14.58084393,21,181.1077028,1.956266523,73.70636524,18.66039907
28.14696374,32,566,48.26860088,50,0.061939853,0.254996003,79.98648071,30,339.5585369,2.087858749,73.77519663,18.59692781
28.14696374,28,583,54.65004422,50,0.159786951,0.055183946,53.49594116,30,366.1966685,2.087858749,73.82518768,18.64048497
28.9400636,0,536,46.27931324,40,-0.189976134,0.592462472,19.17410469,22,150.0,2.351222966,74.09534503,18.53018828
28.14696374,15,562,43.97214974,50,0.178968655,0.198081889,55.07120514,30,212.1320344,2.087858749,73.8160379,18.56276424
28.63506505,0,604,56.90593742,30,0.103131158,0.113346018,0.0,30,474.2362281,2.199088634,73.89239287,18.61074972
28.14696374,34,573,49.77936572,50,0.01307868,0.338400901,2.816570759,30,335.4101966,2.087858749,73.79811934,18.5825904
28.94811934,0,552,48.67876328,40,-0.127884408,0.456418825,1.568962216,22,354.682957,2.199623125,74.06551667,18.65015336
29.29183769,0,547,48.6992714,40,0.003027682,0.250678242,14.14586449,13,639.5310782,2.224560324,74.06633238,18.55383529
28.1694283,40,557,46.40577998,40,-0.066454437,0.424774056,228.0960541,30,450.9988914,2.192059992,73.92397464,18.52032569
27.62282456,0,900,47.96097908,20,0.150553987,0.273615635,0.0,12,436.0045871,2.332534389,74.04429543,18.40168749
28.1694283,0,571,52.0318409,40,0.04273769,0.206008584,0.0,30,107.7032961,2.192059992,73.95008832,18.50745154
28.88797394,0,561,42.2221235,40,-0.081422925,0.467024129,0.0,21,70.0,2.221364185,74.03502835,18.67379926
28.52975997,0,589,53.57678594,30,0.166666667,0.215880893,0.0,21,583.0951895,2.170833195,73.86915591,18.6937297
28.58830398,0,545,50.95174658,30,0.183530442,0.154537008,0.0,12,128.0624847,2.26777321,73.97706163,18.54227931
27.79409916,1,580,44.58397532,10,0.048631531,0.446852425,1.395683289,30,358.0502758,1.964554078,73.79064703,18.45110101
28.58830398,0,587,52.33262666,40,0.083798883,0.157459236,0.0,30,997.6472322,2.26777321,73.96000981,18.46165869
29.12462849,0,588,48.64116506,80,0.273484498,-0.029066172,9.703621864,21,0.0,2.241365912,73.97578655,18.60249842
28.14696374,3,562,49.3316051,50,-0.096539162,0.5335409,57.62008286,30,382.8837944,2.087858749,73.8490793,18.55776047
27.71183371,0,589,51.7754894,30,0.119625026,0.154462854,3.829518557,12,622.655603,1.864115503,73.70869604,18.63918647
29.29183769,0,548,44.19090302,40,-0.05901843,0.228146013,0.0,21,40.0,2.224560324,74.09237477,18.63102605
28.63506505,0,597,54.35951252,60,0.169109095,0.091020159,0.0,12,681.1754546,2.199088634,73.89483839,18.64247036
28.1694283,35,638,46.26222314,50,-0.016268751,0.340953443,166.2627411,30,872.0665112,2.192059992,73.91701592,18.45323699
28.58830398,0,540,49.21539242,30,0.049654865,0.199213262,5.617388725,21,384.7076812,2.26777321,74.04727774,18.50878466
28.12798588,48,589,46.95266318,40,-0.034606921,0.452401011,3.916104555,30,552.1775077,2.080543428,73.79379894,18.67714743
27.29891325,0,804,52.92736214,30,0.141728135,0.329795918,0.0,11,956.0334722,1.673710019,73.70301045,18.46423181
27.79409916,0,590,48.84282824,20,0.216028566,0.178997613,0.463127405,30,839.3449827,1.964554078,73.78981195,18.49370922
29.29183769,0,572,56.23942352,30,0.166910382,0.131347518,0.0,12,461.7358552,2.224560324,74.06224391,18.57544649
27.79409916,0,568,54.54066758,30,0.327540811,0.13966979,0.110268429,30,245.1530134,1.964554078,73.78298575,18.46935743
28.9400636,0,580,45.07958822,40,0.047943649,0.158418579,0.0,12,857.0297544,2.351222966,74.06083714,18.46265236
28.1694283,0,587,43.5380612,10,0.028099174,0.523809524,1.79283011,30,1023.914059,2.192059992,73.88040649,18.49440821
28.58830398,0,535,49.70416928,40,-0.085663082,0.367803116,0.828588486,12,155.241747,2.26777321,73.99521706,18.50150061
28.52975997,0,624,55.42593476,30,0.188823634,0.128497153,0.253763646,21,1295.299193,2.170833195,73.92461249,18.69616947
28.63506505,0,672,52.67442866,20,0.159227735,0.205357143,0.0,12,760.0657866,2.199088634,73.88257547,18.6228168
28.1694283,0,544,50.79109964,40,-0.040277407,0.378579003,0.0,30,100.0,2.192059992,73.91668523,18.54151984
28.63506505,0,597,55.71304844,30,0.178855326,0.132054795,0.0,11,627.6941931,2.199088634,73.89201312,18.6369017
28.14696374,29,559,48.15580622,50,0.068150752,0.093492209,226.5543671,30,84.85281374,2.087858749,73.79568518,18.62033772
28.58830398,0,558,46.751,20,-0.216658062,0.610111592,0.0,30,436.0045871,2.26777321,73.95331892,18.52470089
28.12798588,20,599,43.25778356,50,0.002352941,0.251072961,117.738327,30,449.2215489,2.080543428,73.77453489,18.6584988
28.1694283,60,676,46.59377108,50,-0.007751938,0.168471998,346.4690552,30,560.8029957,2.192059992,73.87689232,18.45259415
28.58830398,19,571,48.47368208,50,0.05195345,0.301940639,15.61085892,21,197.9898987,2.26777321,73.98158642,18.47946804
28.14107453,5,630,50.02204514,20,-0.062074047,0.31824417,9.089269638,12,738.241153,2.550083672,74.05806488,18.43863341
28.63506505,64,570,47.08254794,50,0.109817412,0.202717197,187.475235,30,72.80109889,2.199088634,73.88210936,18.58111535
28.12798588,27,595,50.37751922,30,0.08036098,0.080262494,57.88147354,30,572.7128425,2.080543428,73.83432998,18.66382181
28.1694283,16,668,44.41991036,50,-0.015556072,0.427545692,205.9719696,30,481.0405388,2.192059992,73.85358943,18.45446232
28.63506505,0,552,43.845683,10,-0.109039671,0.630337795,31.98445892,30,72.80109889,2.199088634,73.85928181,18.55481881
27.31336457,1,630,53.13927938,30,0.114178663,0.10071061,24.40712929,21,629.6824597,2.102473899,73.93766251,18.44655203
27.71183371,0,619,49.70075126,30,0.152059134,0.127017544,0.0,12,592.0304046,1.864115503,73.73534274,18.55028282
27.31336457,0,778,48.0327575,30,0.066380236,0.309036145,14.34434795,11,255.5386468,2.102473899,73.88297421,18.41341852
28.52975997,0,598,54.52015946,30,0.118113612,0.111891892,0.0,21,130.3840481,2.170833195,73.86934581,18.65747659
28.58830398,20,567,44.13963272,40,0.044668216,0.360294118,4.467446804,21,340.147027,2.26777321,73.98556431,18.47397142
28.14696374,0,561,50.0322992,30,0.222595078,0.204158244,0.0,30,278.5677655,2.087858749,73.78952019,18.58070741
26.60724477,0,630,46.91848298,20,0.090325342,0.309707242,2.725205421,12,608.358447,1.532930593,73.72141321,18.42846316
28.9400636,0,550,52.6129043,30,0.143482587,0.070646766,6.00175333,12,364.0054945,2.351222966,74.09449972,18.53839887
27.79409916,48,598,45.4863326,20,0.237288136,0.263467189,27.13863564,21,612.6989473,1.964554078,73.75747451,18.46500997
28.1694283,0,634,52.89659996,30,0.101467505,0.06776283,9.306655884,30,1154.209686,2.192059992,73.92751303,18.46060799
29.29183769,0,562,54.92348582,30,0.183937316,0.135149864,0.0,12,543.783045,2.224560324,74.0837478,18.56615774
27.79409916,16,603,43.22702138,10,-0.089658138,0.324621014,37.87878036,30,430.1162634,1.964554078,73.84293198,18.48932824
27.29891325,0,618,56.5607174,30,0.130535233,0.102000976,0.0,12,659.241989,1.673710019,73.70460414,18.51409187
28.1694283,64,618,48.09769988,50,0.133057363,0.182894029,71.00971985,30,1040.096149,2.192059992,73.93370751,18.45741581
28.58830398,0,537,40.1542214,10,-0.284104628,0.726264539,0.0,11,40.0,2.26777321,74.01116108,18.50834267
28.52975997,0,583,50.9038943,40,-0.019430637,0.219020173,15.43758011,21,380.0,2.170833195,73.87725115,18.66293563
27.29891325,0,749,50.4253715,20,0.232115511,0.236350828,0.0,12,601.6643583,1.673710019,73.74407849,18.51951873
28.14696374,3,581,49.48199798,10,0.012757606,0.161394597,2.025788546,30,456.07017,2.087858749,73.81944974,18.63220544
28.58830398,0,538,44.23533728,10,-0.165589081,0.60802775,0.0,12,90.0,2.26777321,73.99530875,18.51100777
29.29183769,4,550,45.34619378,40,-0.056318408,0.457841252,2.986699104,13,182.4828759,2.224560324,74.07488095,18.61935494
26.60724477,0,597,46.12550234,30,0.077178423,0.157730349,0.015752632,21,210.9502311,1.532930593,73.72538199,18.41844352
29.12462849,1,600,53.68274456,50,0.076595745,0.129940828,2.977247715,21,360.5551275,2.241365912,73.96249723,18.59819056
28.63506505,32,575,46.55275484,50,0.009291761,0.258656873,1135.184937,30,453.431362,2.199088634,73.91139967,18.56654276
27.31336457,2,691,51.96006248,60,0.096352584,0.145885527,0.330805302,30,398.1205847,2.102473899,73.90558526,18.43430011
29.12462849,0,561,51.97715258,30,0.096442838,0.207115629,12.84784698,21,790.569415,2.241365912,74.04312184,18.55754743
28.58830398,0,533,48.04642958,10,0.109824014,0.199279712,0.204784229,21,200.0,2.26777321,74.03141386,18.53294423
28.88797394,0,557,43.46628278,40,-0.11122145,0.404455601,0.0,21,107.7032961,2.221364185,74.00784373,18.66696362
27.79409916,0,724,50.10749564,30,0.042726348,0.066893424,0.0,11,755.9100476,1.964554078,73.75487746,18.52172989
27.71183371,46,573,49.32476906,50,0.086861314,0.099538563,80.12419128,30,85.44003745,1.864115503,73.74693967,18.63755694
28.14696374,10,590,48.48393614,10,-0.042775059,0.520322681,2.591566086,21,798.4985911,2.087858749,73.75709655,18.55384439
27.29891325,0,644,47.49954638,20,0.165246311,0.36691627,0.0,11,756.6372975,1.673710019,73.73514414,18.45164789
29.29183769,0,547,47.60208698,10,0.052608213,0.183254782,0.812835872,12,63.2455532,2.224560324,74.07322944,18.62359149
29.29183769,0,543,50.25105248,30,0.017596973,0.359162304,3.049709797,13,639.0618123,2.224560324,74.06823649,18.55458269
28.58830398,0,545,45.84864272,40,-0.152986887,0.482206035,0.144924223,21,284.4292531,2.26777321,73.99953873,18.49787624
29.12462849,0,582,52.84874768,30,0.16172136,0.134876297,0.0,12,498.1967483,2.241365912,74.04944553,18.61795536
28.9400636,0,563,45.44873438,10,-0.016773163,0.136607143,0.897900045,12,574.8912941,2.351222966,74.05965025,18.48097514
27.79409916,20,600,49.6221368,50,0.115900221,0.145558487,135.9420776,30,524.9761899,1.964554078,73.807756,18.51802567
27.14588591,0,619,46.11183026,20,0.188510492,0.226091476,0.0,12,78.10249676,1.810214569,73.75536985,18.43849079
27.79409916,0,630,47.55765272,20,0.130032392,0.192515065,6.994169235,30,456.1797891,1.964554078,73.80067842,18.49309702
26.60724477,0,593,47.35598954,40,0.026070764,0.124731183,0.0,21,183.8477631,1.532930593,73.74929791,18.40770267
28.88797394,0,556,41.61713396,40,-0.255455147,0.66891298,0.0,11,351.7101079,2.221364185,73.96794766,18.65582445
27.71183371,22,585,46.36818176,50,0.048162683,0.312992126,15.84808064,21,366.7424164,1.864115503,73.72987013,18.58726349
26.60724477,0,815,45.06591614,20,0.241472172,0.288109756,0.0,11,627.6941931,1.532930593,73.73508409,18.44591849
27.62282456,0,620,50.78084558,20,0.116693038,0.27127811,0.0,11,230.0,2.332534389,74.03983778,18.44082263
28.9400636,0,542,53.92542398,30,0.12842923,0.113178295,0.0,21,232.594067,2.351222966,74.09206954,18.51273194
28.1694283,31,609,47.86869254,50,0.21692112,0.079824561,335.9893188,30,1413.152504,2.192059992,73.91145267,18.47076509
27.67938471,0,574,45.0932603,40,0.03943722,0.027594071,0.0,30,345.3983208,1.956266523,73.72171955,18.66167089
27.79409916,6,577,50.80818974,50,0.033433433,0.242089015,35.1172905,30,577.0615219,1.964554078,73.83595412,18.54805892
28.1694283,27,610,50.54158418,20,0.081071233,0.145062429,147.4383392,30,1078.146558,2.192059992,73.92472481,18.46613307
27.29891325,0,759,57.9621056,30,0.228670635,0.194775259,0.0,11,560.8029957,1.673710019,73.71735649,18.47272414
27.62282456,0,612,53.81262932,30,0.132712163,0.104908566,0.0,21,191.0497317,2.332534389,73.98731687,18.44589154
29.29183769,0,569,52.1172914,30,0.136018681,0.127762256,2.173863411,12,750.2666193,2.224560324,74.07641797,18.60359431
28.58830398,9,535,44.358386,20,0.036457339,0.190566038,5.018788815,30,14.14213562,2.26777321,73.96081522,18.54689183
29.29183769,0,602,54.36634856,30,0.153794792,0.101071532,0.0,11,655.5150647,2.224560324,74.06750761,18.60447985
29.12462849,0,566,49.09576172,30,0.048608783,0.059548255,0.639556885,30,344.818793,2.241365912,73.97294713,18.57277762
28.58830398,0,586,49.94001266,40,0.011329756,0.465959328,0.0,12,319.5309062,2.26777321,73.99561419,18.45485324
28.63506505,0,560,43.68161804,10,-0.08126565,0.623376623,29.84493828,30,228.035085,2.199088634,73.87791253,18.58367323
27.67938471,0,592,50.50056794,40,0.117288539,0.087545788,14.46091652,30,576.8882041,1.956266523,73.73403057,18.66080272
28.58830398,34,543,48.38481356,50,0.046025105,0.042177436,127.6183777,23,366.7424164,2.26777321,74.01970178,18.48597947
28.1694283,0,545,39.8124194,10,-0.151246303,0.554478038,0.0,30,14.14213562,2.192059992,73.8689063,18.53897827
28.52975997,0,587,48.74370566,40,0.020035013,0.294117647,2.621237993,30,230.0,2.170833195,73.84997369,18.66238316
27.71183371,23,612,48.0840278,50,0.091428571,0.052109181,44.7404213,21,416.2931659,1.864115503,73.70644477,18.58795634
27.62282456,0,826,50.90047628,20,0.212286689,0.162915687,0.0,11,452.2167622,2.332534389,73.96425606,18.40913152
26.60724477,0,647,47.77298798,30,0.210629152,0.181632056,0.0,12,406.0788101,1.532930593,73.73431591,18.43672998
27.31336457,9,648,52.16172566,50,0.135558302,0.153064029,15.98892212,30,611.3100686,2.102473899,73.91416605,18.4462247
27.79409916,31,579,45.27783338,10,0.105478651,0.291666667,93.44146729,30,577.0615219,1.964554078,73.81454899,18.54436538
28.58830398,0,543,45.03515396,10,-0.09369105,0.435883324,0.0,21,363.5931793,2.26777321,74.04056048,18.49480068
28.1694283,0,604,47.9643971,40,-0.081980857,0.514710166,0.110268429,30,1051.189802,2.192059992,73.92334957,18.4691996
29.12462849,0,555,45.87598688,40,0.051185023,0.277554304,0.0,11,90.55385138,2.241365912,73.97730268,18.64485385
27.79409916,26,596,45.16845674,50,-0.033921933,0.327961802,164.9332123,30,806.2257748,1.964554078,73.80303922,18.5076542
28.58830398,0,571,41.9828621,40,-0.338973491,0.711607787,0.923104286,12,531.5072906,2.26777321,74.04110467,18.46164575
27.79409916,0,658,49.84089008,20,0.195656895,0.237967914,0.0,30,170.8800749,1.964554078,73.81999378,18.5334425
27.29891325,0,620,48.24467474,20,-0.018257893,0.533218786,0.0472579,11,935.2005133,1.673710019,73.74832425,18.46625271
28.94811934,0,570,54.0484727,30,0.04681569,0.121309849,0.0,12,304.7950131,2.199623125,74.07558363,18.66811408
28.63506505,0,575,52.17881576,20,0.142914092,0.147584735,10.13839436,30,396.6106403,2.199088634,73.93468606,18.5767535
27.31336457,0,712,51.38925314,20,0.17641883,0.153064367,0.0,30,382.8837944,2.102473899,73.85365409,18.42069888
27.62282456,0,842,46.38527186,20,0.156817304,0.211431743,0.0,11,212.1320344,2.332534389,74.00533127,18.41988559
29.29183769,0,550,47.39700578,40,-0.103206997,0.512390088,0.0,12,317.8049716,2.224560324,74.086659,18.64124732
27.79409916,0,601,53.928842,30,0.260014929,0.141650672,0.0,30,427.2001873,1.964554078,73.78993551,18.4739745
28.14696374,6,588,51.08163134,10,0.186964927,0.041202476,166.3257446,30,182.4828759,2.087858749,73.84298979,18.62402261
27.71183371,0,578,47.31155528,40,0.08716707,0.168086755,0.143622831,11,283.019434,1.864115503,73.70080641,18.55380055
29.29183769,0,569,53.55969584,30,0.136728061,0.072986803,4.136641502,12,615.2235366,2.224560324,74.06254922,18.56720611
27.71183371,0,597,45.98536352,20,0.167417417,0.230854606,0.0,21,440.4543109,1.864115503,73.71034598,18.58633655
27.31336457,0,660,50.65437884,40,0.039314738,0.165157166,0.0,30,604.6486583,2.102473899,73.90298346,18.44387241
29.12462849,0,596,55.25161574,40,0.111566018,0.171390014,0.0,11,845.9905437,2.241365912,74.03234111,18.58320682
28.63506505,0,583,52.29161042,40,0.173011557,0.192062714,0.330805302,30,657.6473219,2.199088634,73.92749421,18.58467466
27.79409916,4,570,44.01316598,10,-0.112376056,0.418071161,73.64670563,30,610.0819617,1.964554078,73.79818137,18.5466313
27.79409916,78,668,44.6660078,50,0.096757322,0.120700844,187.0057983,30,636.3961031,1.964554078,73.84986774,18.45669219
27.67938471,5,576,47.25344894,50,0.007170662,0.220040282,17.69650841,21,180.2775638,1.956266523,73.7259786,18.65243063
27.31336457,8,627,52.62657638,30,0.11655914,0.113580916,8.654496193,21,594.1380311,2.102473899,73.9376022,18.44506454
28.58830398,0,551,43.96189568,40,-0.203899958,0.649245064,0.891599,21,538.1449619,2.26777321,74.0391836,18.48583433
28.1694283,25,667,44.08152638,50,-0.028761062,0.426380368,186.3000946,30,593.9696962,2.192059992,73.85034672,18.45556589
28.12798588,1,577,49.85114414,30,0.100127823,0.075630252,3.7585783,30,474.2362281,2.080543428,73.83146227,18.68461649
27.29891325,0,658,51.86777594,40,0.070786517,0.391865358,0.245741069,12,1170.042734,1.673710019,73.71515119,18.4560886
28.88797394,0,551,41.80512506,40,-0.132765531,0.461066236,0.0,12,80.0,2.221364185,74.0229058,18.66421975
27.14588591,3,759,49.827218,30,0.131635736,0.092290988,7.498253345,12,807.2174428,1.810214569,73.78253401,18.41267926
28.63506505,18,591,47.45853014,50,-0.083464567,0.442348008,131.7707672,30,320.1562119,2.199088634,73.85713758,18.61937309
28.58830398,0,551,47.7934961,40,-0.010376633,0.30666004,0.0,21,835.7032966,2.26777321,74.01351496,18.53001028
28.58830398,0,540,46.24171502,40,-0.065417192,0.495572983,0.456826359,21,176.9180601,2.26777321,74.03412952,18.52425043
27.79409916,0,599,45.63330746,20,0.120457143,0.324156917,1.737381816,30,412.3105626,1.964554078,73.83149068,18.52467338
28.63506505,0,599,50.78768162,20,0.14106814,0.233536102,0.0,30,424.8529157,2.199088634,73.88810778,18.6123464
28.9400636,8,545,47.1269822,30,0.018196361,0.166270784,8.972700119,21,308.8689042,2.351222966,74.09689294,18.49641428
27.14588591,0,684,51.4507775,30,0.244019139,0.220750552,0.0,21,901.3878189,1.810214569,73.80426047,18.42511769
28.1694283,1,592,47.51663648,40,0.040884366,0.087977707,171.6958313,30,799.06195,2.192059992,73.91516955,18.49405175
