system:index,AirTemp,BuiltSurface,Elevation,LST,LULC,NDBI,NDVI,PopulationDensity,UrbanClass,WaterDistance,WindSpeed,.geo,Longitude,Latitude
8893,28.12798588,0,580,47.48929232,40,-0.063943894,0.418591859,22.69324303,30,362.3534186,2.080543428,"{""type"":""Point"",""coordinates"":[73.81045093698394,18.670861230374683]}",73.81045094,18.67086123
8894,27.31336457,0,641,55.15591118,40,0.003441885,0.298826777,0,12,90,2.102473899,"{""type"":""Point"",""coordinates"":[73.95005952386808,18.43173873347427]}",73.95005952,18.43173873
8895,27.29891325,0,744,49.34185916,10,0.20029419,0.190076614,0,12,1418.76707,1.673710019,"{""type"":""Point"",""coordinates"":[73.70932951438242,18.450025539757835]}",73.70932951,18.45002554
8896,29.12462849,0,591,52.58556014,30,0.219693998,0.133979476,4.205225945,21,297.3213749,2.241365912,"{""type"":""Point"",""coordinates"":[73.9617664336006,18.645685956101133]}",73.96176643,18.64568596
8897,28.14696374,20,567,49.2119744,50,0.124780316,0.101363804,40.98519897,30,58.30951895,2.087858749,"{""type"":""Point"",""coordinates"":[73.75032557047989,18.639651599761848]}",73.75032557,18.6396516
8898,28.14696374,0,559,57.78778658,30,0.281481482,0.155820348,0,30,281.6025568,2.087858749,"{""type"":""Point"",""coordinates"":[73.81122544272593,18.594485266575425]}",73.81122544,18.59448527
8899,27.14588591,0,621,51.94980842,20,0.211869683,0.21769798,1.206651688,30,533.1041174,1.810214569,"{""type"":""Point"",""coordinates"":[73.7855438469874,18.43306982819271]}",73.78554385,18.43306983
8900,28.1694283,0,555,50.55183824,40,0.105341562,0.093652445,37.75108719,30,374.8332963,2.192059992,"{""type"":""Point"",""coordinates"":[73.94720892619534,18.525493321013283]}",73.94720893,18.52549332
8901,27.67938471,0,577,48.13188008,10,0.077359561,0.088839286,0,30,250.7987241,1.956266523,"{""type"":""Point"",""coordinates"":[73.71199838732959,18.66655713238325]}",73.71199839,18.66655713
8902,29.12462849,0,558,48.39506762,40,0.003949854,0.396244584,18.39277458,21,608.358447,2.241365912,"{""type"":""Point"",""coordinates"":[74.04646777339877,18.624035890004503]}",74.04646777,18.62403589
8903,28.58830398,0,563,48.26176484,40,-0.104522184,0.474793506,10.45974827,21,458.8027899,2.26777321,"{""type"":""Point"",""coordinates"":[73.98626686885603,18.543828156656975]}",73.98626687,18.54382816
8904,28.1694283,53,567,48.54204248,50,0.051867972,0.088713036,265.5610352,30,460.4345773,2.192059992,"{""type"":""Point"",""coordinates"":[73.93926851147049,18.504923702800056]}",73.93926851,18.5049237
8905,28.1694283,19,587,44.98046564,50,-0.082491187,0.448427673,318.0979614,30,737.9024326,2.192059992,"{""type"":""Point"",""coordinates"":[73.85416722898108,18.489906137875455]}",73.85416723,18.48990614
8906,29.12462849,0,581,55.16958326,40,0.170580111,0.160666828,0,12,420.1190308,2.241365912,"{""type"":""Point"",""coordinates"":[74.02620249260593,18.63193955411126]}",74.02620249,18.63193955
8907,28.14696374,68,567,48.70952546,50,0.080990948,0.181261482,226.9072266,30,193.1320792,2.087858749,"{""type"":""Point"",""coordinates"":[73.80313343396215,18.618584117952295]}",73.80313343,18.61858412
8908,27.62282456,0,959,46.96291724,20,0.166935051,0.166040571,0,11,514.781507,2.332534389,"{""type"":""Point"",""coordinates"":[74.01602367820486,18.429865286155184]}",74.01602368,18.42986529
8909,29.12462849,0,665,49.90241444,20,0.166328974,0.218632203,0,21,321.4031736,2.241365912,"{""type"":""Point"",""coordinates"":[74.01907460483658,18.593772488699763]}",74.0190746,18.59377249
8910,28.52975997,0,581,53.89807982,40,0.119628339,0.094584838,0.496651709,23,477.0744177,2.170833195,"{""type"":""Point"",""coordinates"":[73.90656837710691,18.683390134049287]}",73.90656838,18.68339013
8911,27.67938471,0,590,49.74860354,30,0.200475907,0.203222919,0.015752632,30,577.0615219,1.956266523,"{""type"":""Point"",""coordinates"":[73.73504354257315,18.660510577891735]}",73.73504354,18.66051058
8912,28.12798588,0,564,46.10841224,10,-0.12708121,0.55,0,21,10,2.080543428,"{""type"":""Point"",""coordinates"":[73.81424801064584,18.697679255939263]}",73.81424801,18.69767926
8913,28.12798588,18,600,49.90241444,50,0.110586848,0.150266972,63.90843201,30,570.0877125,2.080543428,"{""type"":""Point"",""coordinates"":[73.77574330070941,18.666597464566998]}",73.7757433,18.66659746
8914,27.31336457,60,702,44.45409056,50,0.082075819,0.077787381,325.9629211,30,420,2.102473899,"{""type"":""Point"",""coordinates"":[73.87524870209405,18.444854748927934]}",73.8752487,18.44485475
8915,28.88797394,0,556,45.2299811,40,-0.104423165,0.459475746,0,12,147.6482306,2.221364185,"{""type"":""Point"",""coordinates"":[73.9822758288482,18.653805351079342]}",73.98227583,18.65380535
8916,28.14696374,5,570,50.53133012,50,0.045881126,0.287825475,9.303504944,30,108.1665383,2.087858749,"{""type"":""Point"",""coordinates"":[73.80446295309969,18.578850903731826]}",73.80446295,18.5788509
8917,27.31336457,0,640,48.8530823,40,0.080235837,0.192819149,52.98555756,30,667.3080248,2.102473899,"{""type"":""Point"",""coordinates"":[73.9093020209311,18.446867055265024]}",73.90930202,18.44686706
8918,28.94811934,0,575,45.0761702,40,-0.299375881,0.706504495,0,12,450,2.199623125,"{""type"":""Point"",""coordinates"":[74.05043572510256,18.68892587778534]}",74.05043573,18.68892588
8919,28.14696374,0,591,46.83303248,10,0.106540084,0.374442191,177.9102325,30,184.3908891,2.087858749,"{""type"":""Point"",""coordinates"":[73.81073557494976,18.634956435276017]}",73.81073557,18.63495644
8920,28.88797394,0,553,42.7519166,10,-0.039548023,0.528615385,0,12,20,2.221364185,"{""type"":""Point"",""coordinates"":[74.00230940392835,18.69333879095503]}",74.0023094,18.69333879
8921,28.14107453,0,615,48.2720189,40,-0.126390662,0.476805356,5.570130825,12,714.4928271,2.550083672,"{""type"":""Point"",""coordinates"":[74.0741295274639,18.444689095295352]}",74.07412953,18.4446891
8922,28.14107453,0,667,54.24671786,30,0.1148,0.105670747,0,11,1056.503668,2.550083672,"{""type"":""Point"",""coordinates"":[74.06206110127793,18.421876485768536]}",74.0620611,18.42187649
8923,27.79409916,0,566,42.49214708,20,0.051969143,0.394029851,90.39805603,30,245.9674775,1.964554078,"{""type"":""Point"",""coordinates"":[73.80438607281899,18.461594265569637]}",73.80438607,18.46159427
8924,28.88797394,0,556,46.09474016,10,-0.334665335,0.721649485,0.613814831,12,94.33981132,2.221364185,"{""type"":""Point"",""coordinates"":[73.99494536867056,18.68021738085413]}",73.99494537,18.68021738
8925,27.14588591,0,589,51.8096696,30,0.187978142,0.160031226,17.4003582,12,50.99019514,1.810214569,"{""type"":""Point"",""coordinates"":[73.7584373230931,18.4268081164161]}",73.75843732,18.42680812
8926,28.63506505,30,565,47.4516941,10,-0.122533073,0.675623179,862.942749,30,819.0848552,2.199088634,"{""type"":""Point"",""coordinates"":[73.9223659745473,18.563373746890516]}",73.92236597,18.56337375
8927,28.88797394,0,551,44.30027966,10,-0.13847799,0.545982575,0,21,210.2379604,2.221364185,"{""type"":""Point"",""coordinates"":[74.04871301934332,18.66424049804451]}",74.04871302,18.6642405
8928,28.14696374,65,586,46.64504138,50,0.072932171,0.338655204,291.8175354,30,398.1205847,2.087858749,"{""type"":""Point"",""coordinates"":[73.8142500197559,18.6300864933069]}",73.81425002,18.63008649
8929,28.14696374,0,583,50.03913524,40,0.234163125,0.154714678,19.65472221,21,640.7027392,2.087858749,"{""type"":""Point"",""coordinates"":[73.76028830603708,18.56024375656846]}",73.76028831,18.56024376
8930,28.88797394,0,559,50.65096082,30,0.207280832,0.149784483,0,12,108.1665383,2.221364185,"{""type"":""Point"",""coordinates"":[74.0039800177737,18.683062703285156]}",74.00398002,18.6830627
8931,28.58830398,0,551,48.47026406,40,0.068734793,0.249795918,0.166977912,11,550.3635162,2.26777321,"{""type"":""Point"",""coordinates"":[74.00935741209707,18.522102720668855]}",74.00935741,18.52210272
8932,28.12798588,0,589,50.9380745,10,0.157987643,0.267353039,23.85893822,30,240.208243,2.080543428,"{""type"":""Point"",""coordinates"":[73.80786473788022,18.694531668486118]}",73.80786474,18.69453167
8933,28.63506505,0,608,50.77400954,30,0.091994775,0.257364341,0.025204213,12,410.487515,2.199088634,"{""type"":""Point"",""coordinates"":[73.91779153993095,18.628176223659107]}",73.91779154,18.62817622
8934,29.12462849,0,554,47.37307964,40,-0.164306432,0.531074714,0.009451579,21,565.6854249,2.241365912,"{""type"":""Point"",""coordinates"":[74.04873085987568,18.63022440882489]}",74.04873086,18.63022441
8935,28.14696374,61,565,47.80033214,50,0.026722925,0.180887372,21.11891174,30,296.9848481,2.087858749,"{""type"":""Point"",""coordinates"":[73.75380869241263,18.593140548890304]}",73.75380869,18.59314055
8936,27.14588591,0,757,49.28375282,10,0.036893204,0.493476079,0,12,674.1661516,1.810214569,"{""type"":""Point"",""coordinates"":[73.83818858634311,18.40815390125248]}",73.83818859,18.4081539
8937,29.12462849,0,576,55.0738787,30,0.10800451,0.10348675,0.500933707,21,986.1541462,2.241365912,"{""type"":""Point"",""coordinates"":[74.00482929228505,18.57231532404217]}",74.00482929,18.57231532
8938,28.12798588,0,613,50.94149252,30,0.17138876,0.320503331,0,21,288.444102,2.080543428,"{""type"":""Point"",""coordinates"":[73.75430284640964,18.684259789603082]}",73.75430285,18.68425979
8939,27.62282456,0,883,51.536228,30,0.149807939,0.120810224,0,11,466.4761516,2.332534389,"{""type"":""Point"",""coordinates"":[73.97144803347055,18.400721743667503]}",73.97144803,18.40072174
8940,28.88797394,59,566,49.40338352,50,0.045913845,0.224852071,37.66769409,21,290,2.221364185,"{""type"":""Point"",""coordinates"":[74.01640108031118,18.653330387389477]}",74.01640108,18.65333039
8941,28.12798588,4,603,47.6396852,50,0.123510497,0.113407016,8.619840622,30,368.7817783,2.080543428,"{""type"":""Point"",""coordinates"":[73.79068910905488,18.661392373836463]}",73.79068911,18.66139237
8942,27.31336457,44,716,44.76171236,50,0.07306338,0.134392674,125.5484848,30,294.1088234,2.102473899,"{""type"":""Point"",""coordinates"":[73.85173964931745,18.443866643849724]}",73.85173965,18.44386664
8943,29.29183769,0,546,53.22472988,30,0.158314548,0.199110672,0,11,511.0772936,2.224560324,"{""type"":""Point"",""coordinates"":[74.08538265065575,18.55086839670799]}",74.08538265,18.5508684
8944,28.12798588,74,586,49.66315304,50,-0.085797584,0.424979503,67.07785797,30,218.4032967,2.080543428,"{""type"":""Point"",""coordinates"":[73.80895072043161,18.68669491870459]}",73.80895072,18.68669492
8945,27.79409916,17,574,43.92087944,10,-0.067091454,0.366778685,105.038559,30,584.2088668,1.964554078,"{""type"":""Point"",""coordinates"":[73.81426027146064,18.503308634769418]}",73.81426027,18.50330863
8946,28.12798588,0,613,50.52107606,40,0.107163658,0.201646091,0.252042115,12,555.4277631,2.080543428,"{""type"":""Point"",""coordinates"":[73.76381106183428,18.681712657623116]}",73.76381106,18.68171266
8947,27.31336457,0,634,54.68422442,30,0.083311839,0.143500644,9.300354004,21,351.7101079,2.102473899,"{""type"":""Point"",""coordinates"":[73.93989556274933,18.43639761098605]}",73.93989556,18.43639761
8948,28.1694283,34,617,50.4595517,60,0.064109795,0.123702032,25.01644897,30,1390.431588,2.192059992,"{""type"":""Point"",""coordinates"":[73.87902543273596,18.48421145676263]}",73.87902543,18.48421146
8949,27.14588591,76,620,45.75293816,50,0.033668045,0.196197904,150.0217743,30,468.7216658,1.810214569,"{""type"":""Point"",""coordinates"":[73.83052142208855,18.44585151799655]}",73.83052142,18.44585152
8950,26.60724477,0,589,44.47118066,30,0.115586323,0.195350156,0,21,98.48857802,1.532930593,"{""type"":""Point"",""coordinates"":[73.71329791501523,18.41026555352951]}",73.71329792,18.41026555
8951,28.63506505,0,575,55.06704266,30,0.168125288,0.148489666,27.661623,30,304.1381265,2.199088634,"{""type"":""Point"",""coordinates"":[73.89090739729475,18.58664586967007]}",73.8909074,18.58664587
8952,28.52975997,0,595,54.19544756,40,0.145204263,0.133019423,0.05670948,21,145.6021978,2.170833195,"{""type"":""Point"",""coordinates"":[73.87015639804552,18.658206352776997]}",73.8701564,18.65820635
8953,28.9400636,0,598,48.98296706,40,-0.192606041,0.644141069,0,12,326.4965543,2.351222966,"{""type"":""Point"",""coordinates"":[74.08774804942475,18.453383450119947]}",74.08774805,18.45338345
8954,28.52975997,0,568,47.92679888,40,-0.226530612,0.597342193,0.589148462,21,63.2455532,2.170833195,"{""type"":""Point"",""coordinates"":[73.86064563338647,18.6784990021811]}",73.86064563,18.678499
8955,28.88797394,0,556,44.84374484,30,-0.184917915,0.623733004,0,12,170,2.221364185,"{""type"":""Point"",""coordinates"":[73.99239159409827,18.658354180813728]}",73.99239159,18.65835418
8956,26.60724477,0,589,45.85547876,30,0.154136917,0.214716526,5.176315308,21,210.9502311,1.532930593,"{""type"":""Point"",""coordinates"":[73.7234239574081,18.417213502527765]}",73.72342396,18.4172135
8957,28.58830398,0,548,44.12937866,40,-0.134678299,0.492826399,0,11,390.5124838,2.26777321,"{""type"":""Point"",""coordinates"":[74.00732547231654,18.517519546560578]}",74.00732547,18.51751955
8958,27.29891325,0,765,54.73549472,40,0.18935236,0.249048626,5.882181168,12,572.8001397,1.673710019,"{""type"":""Point"",""coordinates"":[73.72827065672338,18.477175064988163]}",73.72827066,18.47717506
8959,28.63506505,0,613,54.29798816,40,0.10007758,0.169354839,1.921821237,21,191.0497317,2.199088634,"{""type"":""Point"",""coordinates"":[73.93024272460045,18.61686836166869]}",73.93024272,18.61686836
8960,28.63506505,40,574,50.48005982,50,0.115044248,0.277139208,53.77318573,30,434.1658669,2.199088634,"{""type"":""Point"",""coordinates"":[73.93325723394081,18.564417682960105]}",73.93325723,18.56441768
8961,28.58830398,11,550,48.80523002,40,0.095158598,0.15565032,10.68028545,23,674.7592163,2.26777321,"{""type"":""Point"",""coordinates"":[74.0096405697751,18.48229525552247]}",74.00964057,18.48229526
8962,28.1694283,7,660,46.22462492,20,0.098194628,0.284818068,310.6401672,30,581.3776741,2.192059992,"{""type"":""Point"",""coordinates"":[73.87054585072606,18.45950285500176]}",73.87054585,18.45950286
8963,27.29891325,0,744,55.14907514,40,0.107737719,0.101223003,0.556697369,12,90,1.673710019,"{""type"":""Point"",""coordinates"":[73.71322916778828,18.487676162373816]}",73.71322917,18.48767616
8964,27.62282456,0,618,54.92348582,30,0.119240239,0.087041459,2.082498074,21,469.5742753,2.332534389,"{""type"":""Point"",""coordinates"":[73.95574315323665,18.44593769493873]}",73.95574315,18.44593769
8965,28.88797394,0,555,43.80808478,40,-0.115218246,0.435585928,0,21,411.4608122,2.221364185,"{""type"":""Point"",""coordinates"":[74.045855474029,18.671083032615414]}",74.04585547,18.67108303
8966,27.14588591,11,634,47.35940756,50,0.045194395,0.081117318,5.166863441,30,923.4717104,1.810214569,"{""type"":""Point"",""coordinates"":[73.79890163405629,18.43720268364137]}",73.79890163,18.43720268
8967,29.12462849,0,594,56.48552096,40,0.151312404,0.104487609,5.74341011,30,347.1310992,2.241365912,"{""type"":""Point"",""coordinates"":[73.99714579105544,18.598913482493238]}",73.99714579,18.59891348
8968,27.79409916,0,714,49.83063602,20,0.212121212,0.263266713,0,11,804.1144197,1.964554078,"{""type"":""Point"",""coordinates"":[73.75248157922589,18.53026108271658]}",73.75248158,18.53026108
8969,28.58830398,61,543,49.73151344,50,-0.060676393,0.165603935,17.71541023,21,370,2.26777321,"{""type"":""Point"",""coordinates"":[74.02709720814924,18.52918837476822]}",74.02709721,18.52918837
8970,27.31336457,0,744,51.04403312,30,0.227732544,0.21979735,0,30,431.8564576,2.102473899,"{""type"":""Point"",""coordinates"":[73.8526220873878,18.421469555280773]}",73.85262209,18.42146956
8971,29.29183769,0,573,52.65050252,40,0.080544159,0.175918255,2.766162395,21,844.8076704,2.224560324,"{""type"":""Point"",""coordinates"":[74.05243224892682,18.572635060342535]}",74.05243225,18.57263506
8972,28.1694283,0,586,49.88190632,40,0.016552281,0.274725275,0.891599,30,889.5504483,2.192059992,"{""type"":""Point"",""coordinates"":[73.92309101705489,18.481527628712644]}",73.92309102,18.48152763
8973,29.12462849,57,575,50.32624892,50,0.149515956,0.074275362,86.27716827,30,200,2.241365912,"{""type"":""Point"",""coordinates"":[73.95113768869676,18.569861331099005]}",73.95113769,18.56986133
8974,28.12798588,3,617,50.44587962,40,0.014968153,0.329464861,7.287168026,12,534.5091206,2.080543428,"{""type"":""Point"",""coordinates"":[73.76153492410063,18.683129264806585]}",73.76153492,18.68312926
8975,27.14588591,0,631,47.61575906,40,0.067511577,0.115126785,7.353329182,30,601.0823571,1.810214569,"{""type"":""Point"",""coordinates"":[73.81709411631763,18.435444611402588]}",73.81709412,18.43544461
8976,27.14588591,0,777,49.23590054,20,0.130377812,0.346179851,0,12,710,1.810214569,"{""type"":""Point"",""coordinates"":[73.82848618507047,18.404404273999745]}",73.82848619,18.40440427
8977,28.1694283,0,534,40.68059648,10,-0.405518201,0.710496614,29.8219738,30,10,2.192059992,"{""type"":""Point"",""coordinates"":[73.94968504590828,18.54463779268404]}",73.94968505,18.54463779
8978,29.12462849,9,568,50.8868042,50,0.087000506,0.115919629,55.58789063,21,427.2001873,2.241365912,"{""type"":""Point"",""coordinates"":[74.03577150616172,18.627759455323606]}",74.03577151,18.62775946
8979,28.52975997,0,560,48.82232012,40,0.127972215,0.119725558,0,12,53.85164807,2.170833195,"{""type"":""Point"",""coordinates"":[73.94320100356822,18.656732528343905]}",73.943201,18.65673253
8980,28.14696374,0,568,48.50444426,30,0.059645352,0.17370892,0.641854286,30,452.7692569,2.087858749,"{""type"":""Point"",""coordinates"":[73.75819662234754,18.616232092472043]}",73.75819662,18.61623209
8981,28.58830398,19,544,55.04995256,20,0.162322275,0.167951542,2.473163366,21,138.9244399,2.26777321,"{""type"":""Point"",""coordinates"":[74.0421669115371,18.53127674141763]}",74.04216691,18.53127674
8982,28.58830398,5,544,48.83941022,50,0.034674064,0.220695703,8.065347672,21,362.2154055,2.26777321,"{""type"":""Point"",""coordinates"":[73.98148508303554,18.509710732995924]}",73.98148508,18.50971073
8983,28.94811934,0,556,50.26130654,40,0.166863905,0.139465875,6.131328106,21,424.3819035,2.199623125,"{""type"":""Point"",""coordinates"":[74.05858979952653,18.662732605816228]}",74.0585898,18.66273261
8984,27.31336457,0,654,54.95082998,40,0.055608637,0.255589431,3.63885808,12,190.2629759,2.102473899,"{""type"":""Point"",""coordinates"":[73.93356212100227,18.427427290259146]}",73.93356212,18.42742729
8985,28.63506505,0,586,51.63535058,20,0.182766615,0.165610361,0,11,114.0175425,2.199088634,"{""type"":""Point"",""coordinates"":[73.92891050386696,18.63076015148356]}",73.9289105,18.63076015
8986,28.14107453,0,868,49.11285182,20,0.163865546,0.249607535,0,11,700,2.550083672,"{""type"":""Point"",""coordinates"":[74.06493313821922,18.409767966942596]}",74.06493314,18.40976797
8987,27.62282456,0,614,49.75543958,40,0.098909657,0.312535451,0.015752632,11,485.0773134,2.332534389,"{""type"":""Point"",""coordinates"":[74.00468800246304,18.440943156285595]}",74.004688,18.44094316
8988,27.62282456,0,847,48.90777062,30,0.158232359,0.196555218,0,11,437.3785546,2.332534389,"{""type"":""Point"",""coordinates"":[73.97344536212523,18.407884317727575]}",73.97344536,18.40788432
8989,27.71183371,0,572,49.91608652,40,0.039419494,0.278517358,0.105492882,12,373.6308338,1.864115503,"{""type"":""Point"",""coordinates"":[73.72904778325427,18.58017787905133]}",73.72904778,18.58017788
8990,29.12462849,0,584,54.14759528,30,0.175102041,0.143746463,0,21,148.6606875,2.241365912,"{""type"":""Point"",""coordinates"":[73.98184589001143,18.618691097783124]}",73.98184589,18.6186911
8991,28.58830398,23,543,50.72615726,50,0.159776536,0.177944862,14.76021671,21,594.8108943,2.26777321,"{""type"":""Point"",""coordinates"":[74.02178629378642,18.540021106905513]}",74.02178629,18.54002111
8992,27.71183371,0,570,45.76661024,40,-0.050658157,0.387411114,4.78880024,30,144.222051,1.864115503,"{""type"":""Point"",""coordinates"":[73.74053627907828,18.6377354244496]}",73.74053628,18.63773542
8993,27.79409916,26,594,44.98388366,10,-0.07883349,0.561546841,166.2973938,30,499.2995093,1.964554078,"{""type"":""Point"",""coordinates"":[73.81283273990486,18.45870592827991]}",73.81283274,18.45870593
8994,27.14588591,0,721,48.118208,60,0.042878059,0.065673032,0.119720012,21,680.661443,1.810214569,"{""type"":""Point"",""coordinates"":[73.81006556373396,18.42268077494147]}",73.81006556,18.42268077
8995,28.9400636,0,558,43.8798632,40,-0.173406443,0.537724551,0,21,264.1968963,2.351222966,"{""type"":""Point"",""coordinates"":[74.08788715905226,18.47522885133993]}",74.08788716,18.47522885
8996,27.29891325,0,606,47.85160244,30,0.021949078,0.018902439,4.90224123,12,143.1782106,1.673710019,"{""type"":""Point"",""coordinates"":[73.72654372352409,18.538469013119215]}",73.72654372,18.53846901
8997,27.62282456,0,841,53.6383103,40,0.035569927,0.219213081,1.031655073,12,327.5667871,2.332534389,"{""type"":""Point"",""coordinates"":[74.02090229753229,18.41040423400759]}",74.0209023,18.41040423
8998,28.9400636,0,546,48.17631434,30,0.1364,0.169239101,0,21,332.4154028,2.351222966,"{""type"":""Point"",""coordinates"":[74.08925610118908,18.49521410138034]}",74.0892561,18.4952141
8999,29.12462849,0,607,55.83267914,30,0.121314071,0.076624636,0,11,588.3026432,2.241365912,"{""type"":""Point"",""coordinates"":[74.03726913995425,18.589303643842875]}",74.03726914,18.58930364
9000,28.14696374,34,578,44.20115708,50,-0.058466518,0.316889001,50.20698547,30,652.1502894,2.087858749,"{""type"":""Point"",""coordinates"":[73.77161758363691,18.560637565347374]}",73.77161758,18.56063757
9001,27.31336457,0,893,46.87746674,20,0.202774813,0.19138756,0,11,320.6243908,2.102473899,"{""type"":""Point"",""coordinates"":[73.8854625120154,18.410372458764265]}",73.88546251,18.41037246
9002,28.63506505,0,577,53.32727048,30,0.187643498,0.192767392,0,30,304.1381265,2.199088634,"{""type"":""Point"",""coordinates"":[73.85923943413371,18.60841971409252]}",73.85923943,18.60841971
9003,28.58830398,0,552,51.02694302,40,0.048367882,0.311658457,0,21,170,2.26777321,"{""type"":""Point"",""coordinates"":[73.98607561837693,18.49629506735911]}",73.98607562,18.49629507
9004,27.14588591,0,937,46.82619644,20,0.200639124,0.221912073,0,11,765.3757247,1.810214569,"{""type"":""Point"",""coordinates"":[73.84273435707384,18.401395132451817]}",73.84273436,18.40139513
9005,28.1694283,7,558,47.20901468,50,0.050708833,0.24892396,959.6816406,30,460.9772229,2.192059992,"{""type"":""Point"",""coordinates"":[73.92469409496177,18.516027330745494]}",73.92469409,18.51602733
9006,28.88797394,11,568,49.91608652,50,0.104607475,0.115545701,7.116257668,21,438.634244,2.221364185,"{""type"":""Point"",""coordinates"":[73.96176728102246,18.650167878473944]}",73.96176728,18.65016788
9007,28.1694283,4,558,47.605505,10,0.124191192,0.264998493,39.19274521,30,317.6476035,2.192059992,"{""type"":""Point"",""coordinates"":[73.90276916825205,18.531577173405978]}",73.90276917,18.53157717
9008,28.63506505,9,570,47.39358776,60,0.065973791,0.106234948,98.63668823,30,240.8318916,2.199088634,"{""type"":""Point"",""coordinates"":[73.89439174351668,18.585387560047636]}",73.89439174,18.58538756
9009,27.62282456,0,629,52.52403578,30,0.105948763,0.084540427,0,12,114.0175425,2.332534389,"{""type"":""Point"",""coordinates"":[74.02111015827853,18.443117675848757]}",74.02111016,18.44311768
9010,27.31336457,0,918,48.02250344,30,0.208401977,0.178418148,0,11,316.227766,2.102473899,"{""type"":""Point"",""coordinates"":[73.94908004002244,18.413517383776718]}",73.94908004,18.41351738
9011,28.88797394,0,562,41.56244564,40,-0.115252575,0.399815328,0,12,232.594067,2.221364185,"{""type"":""Point"",""coordinates"":[74.03142473904775,18.68186533567472]}",74.03142474,18.68186534
9012,28.58830398,0,550,47.20217864,30,0.030075188,0.223111111,9.168032646,12,269.0724809,2.26777321,"{""type"":""Point"",""coordinates"":[73.98928462448063,18.533637148392824]}",73.98928462,18.53363715
9013,27.62282456,0,732,53.34094256,30,0.11828877,0.0933687,0,12,371.0795063,2.332534389,"{""type"":""Point"",""coordinates"":[73.96051667420336,18.422865683036814]}",73.96051667,18.42286568
9014,29.12462849,0,602,51.65244068,30,0.222610723,0.159663866,0,12,270,2.241365912,"{""type"":""Point"",""coordinates"":[74.00623779495334,18.644582357248616]}",74.00623779,18.64458236
9015,29.12462849,0,591,54.41761886,40,0.113814545,0.145753233,1.307468534,30,30,2.241365912,"{""type"":""Point"",""coordinates"":[73.97157550126734,18.594206236905535]}",73.9715755,18.59420624
9016,27.14588591,0,661,48.75737774,50,-0.052693669,0.254451734,0.245741069,21,728.3543094,1.810214569,"{""type"":""Point"",""coordinates"":[73.80903878395169,18.426695320195094]}",73.80903878,18.42669532
9017,27.29891325,0,716,47.48245628,20,0.22948193,0.272566892,0,11,631.5061362,1.673710019,"{""type"":""Point"",""coordinates"":[73.74776969844606,18.531216684595048]}",73.7477697,18.53121668
9018,28.88797394,0,579,44.80956464,40,-0.119787901,0.383561644,0,12,311.44823,2.221364185,"{""type"":""Point"",""coordinates"":[73.98849829725138,18.688791731796982]}",73.9884983,18.68879173
9019,28.1694283,30,588,49.07867162,50,0.092833876,0.134997453,187.9884033,30,617.7378085,2.192059992,"{""type"":""Point"",""coordinates"":[73.92007029940912,18.50079587130117]}",73.9200703,18.50079587
9020,29.12462849,0,601,55.86344132,30,0.112229914,0.083738796,0,12,228.035085,2.241365912,"{""type"":""Point"",""coordinates"":[74.02763201250256,18.605724166840382]}",74.02763201,18.60572417
9021,28.52975997,75,572,52.52403578,50,-0.025936599,0.136895891,109.7817764,23,189.7366596,2.170833195,"{""type"":""Point"",""coordinates"":[73.88813538444985,18.68287912905202]}",73.88813538,18.68287913
9022,28.14696374,0,573,52.37022488,40,0.197965412,0.138977174,3.133011341,30,341.3209633,2.087858749,"{""type"":""Point"",""coordinates"":[73.75324019793202,18.62084736128522]}",73.7532402,18.62084736
9023,28.14696374,0,555,50.20661822,20,0.26968874,0.186291144,0,30,170,2.087858749,"{""type"":""Point"",""coordinates"":[73.8020761699104,18.573976055497422]}",73.80207617,18.57397606
9024,28.58830398,0,557,47.40384182,40,-0.021813088,0.352582782,0,21,759.6051606,2.26777321,"{""type"":""Point"",""coordinates"":[73.99399131057855,18.546857195689203]}",73.99399131,18.5468572
9025,29.29183769,1,558,49.88532434,30,0.162908422,0.089874176,10.76849937,12,633.245608,2.224560324,"{""type"":""Point"",""coordinates"":[74.05511843782726,18.621860938929412]}",74.05511844,18.62186094
9026,28.58830398,1,543,49.56744848,20,-0.077573529,0.2555151,2.1833148,21,161.5549442,2.26777321,"{""type"":""Point"",""coordinates"":[73.98773547288471,18.507850586765272]}",73.98773547,18.50785059
9027,28.14107453,0,639,48.98638508,40,0.032493264,0.181800581,0,12,768.4399781,2.550083672,"{""type"":""Point"",""coordinates"":[74.07625373829933,18.434979618982677]}",74.07625374,18.43497962
9028,28.14696374,13,568,48.20024048,10,0.035988819,0.175292865,12.80276871,30,502.1951812,2.087858749,"{""type"":""Point"",""coordinates"":[73.76967676648358,18.601123864302064]}",73.76967677,18.60112386
9029,28.94811934,0,583,48.53862446,40,-0.158792349,0.55089451,0.153453708,12,505.9644256,2.199623125,"{""type"":""Point"",""coordinates"":[74.05632313551877,18.694660975328368]}",74.05632314,18.69466098
9030,27.67938471,0,584,49.95026672,50,0.162790698,0.198312236,1.496500134,30,502.4937811,1.956266523,"{""type"":""Point"",""coordinates"":[73.73041091191303,18.662229996706056]}",73.73041091,18.66223
9031,26.60724477,0,737,45.03173594,30,0.132112332,0.295661684,0,11,1239.758041,1.532930593,"{""type"":""Point"",""coordinates"":[73.70450814343496,18.44179735514696]}",73.70450814,18.44179736
